"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:57","38934","1","resize new tag","release","tag","0.0537634","-0.182331","0.107254","A Tree","479","370","120","184",NULL,NULL,NULL,NULL,NULL,"40.2201","0","1","3","4","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:58","39935","1","pan right","release","tag","1.02151","-5.45","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","1","3","4","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:58","39935","1","resize new tag","press","tag","0.0537634","-0.182331","0.107254","A Tree","479","370","120","184",NULL,NULL,NULL,NULL,NULL,"40.2201","0","1","3","4","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:59","39935","1","pan right","press","tag","1.02151","-5.45","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","1","3","4","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:59","40936","1","resize new tag","release","tag","0.0537634","-0.182331","0.107254","A Tree","479","357","120","210",NULL,NULL,NULL,NULL,NULL,"40.2201","0","1","3","4","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:59","40936","1","pan right","release","tag","1.02151","-5.81","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","1","3","4","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:29:00","40936","1","pan left","press","tag","1.02151","-5.81","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","1","3","4","0","0","0","0","0","0","0","0"
"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:29:00","41937","1","pan left","press","tag","1.02151","0.33","-0.37",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","1","3","4","0","0","0","0","0","0","0","0"
"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:29:01","42937","1","pan left","release","tag","1.02151","0.83","-0.37",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","1","3","5","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:29:02","43938","1","pan left","release","tag","1.02151","-4.41","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","1","3","5","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:29:03","43938","1","zoom in","press","tag","1.02151","-4.41","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","1","3","5","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:29:03","42937","1","submit new tag","press","tag","0.0537634","-0.182331","0.107254","A Tree",NULL,NULL,"120","210","0.534218","0.131712","-1.90534","0.245323","0.435679","40.2201","0","1","3","5","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:29:04","45941","1","zoom in","release","tag","1.02151","-4.41","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"31.6001","1","2","3","5","0","0","0","0","0","0","0","0"
"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:29:04","45941","1","Floating Object","press","tag","1.02151","0.83","-0.37","Floating Object",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","1","2","3","5","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:29:05","46942","1","Boat","press","tag","1.02151","-4.41","0","Boat",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"31.6001","1","2","3","5","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:29:05","46942","1","Boat","release","tag","1.02151","-4.41","0","Boat","256","435","120","120",NULL,NULL,NULL,NULL,NULL,"31.6001","1","2","3","5","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:29:05","46942","1","pan right","press","tag","0.0537634","-0.182331","0.107254",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40.2201","1","2","3","5","0","0","0","0","0","0","0","0"
