batch,gameID,player,loc,image,interval,time,ntags,ntag_image1,ntag_image2,ntag_image3,ntag_image4,ntag_image5,ntag_image6,uniqueID,ind,condition
batch_061119,8,2,4,4,12073,6.498783333,17,0,3,7,7,12,3,batch_061119 8 2,89,competition
batch_061119,8,1,3,3,53533,6.566,9,0,3,8,7,12,3,batch_061119 8 1,88,competition
batch_061119,8,2,4,4,16205,6.768866667,18,0,3,8,8,12,3,batch_061119 8 2,89,competition
batch_061119,8,1,3,3,23289,6.95415,10,0,3,9,8,12,3,batch_061119 8 1,88,competition
batch_061119,8,2,2,6,22639,7.687933333,19,0,3,9,8,12,4,batch_061119 8 2,89,competition
batch_061119,8,2,2,6,12130,7.8901,20,0,3,9,8,12,5,batch_061119 8 2,89,competition
batch_061119,8,1,5,2,37872,7.92375,11,0,4,9,8,12,5,batch_061119 8 1,88,competition
batch_061119,8,2,2,6,18229,8.193916667,21,0,4,9,8,12,6,batch_061119 8 2,89,competition
batch_061119,8,1,5,2,28325,8.395833333,12,0,5,9,8,12,6,batch_061119 8 1,88,competition
batch_061119,8,2,1,1,23332,9.204916667,22,1,5,9,8,12,6,batch_061119 8 2,89,competition
batch_061119,8,2,1,1,10290,9.376416667,23,2,5,9,8,12,6,batch_061119 8 2,89,competition
batch_061119,8,2,1,1,17506,9.668183333,24,3,5,9,8,12,6,batch_061119 8 2,89,competition
batch_061119,8,2,1,1,13103,9.886566667,25,4,5,9,8,12,6,batch_061119 8 2,89,competition
batch_061119,10,3,1,5,26432,0.560716667,1,0,0,0,0,1,0,batch_061119 10 3,3,competition
batch_061119,10,3,1,5,18099,0.862366667,2,0,0,0,0,2,0,batch_061119 10 3,3,competition
batch_061119,10,1,2,2,39431,1.214333333,1,0,1,0,0,2,0,batch_061119 10 1,1,competition
batch_061119,10,2,2,2,53584,1.214333333,1,0,2,0,0,2,0,batch_061119 10 2,2,competition
batch_061119,10,3,1,5,21118,1.214333333,3,0,2,0,0,3,0,batch_061119 10 3,3,competition
batch_061119,10,1,2,2,22129,1.58315,2,0,3,0,0,3,0,batch_061119 10 1,1,competition
batch_061119,10,3,1,5,26179,1.65065,4,0,3,0,0,4,0,batch_061119 10 3,3,competition
batch_061119,10,1,2,2,17131,1.868666667,3,0,4,0,0,4,0,batch_061119 10 1,1,competition
batch_061119,10,1,2,2,13107,2.087116667,4,0,5,0,0,4,0,batch_061119 10 1,1,competition
batch_061119,10,3,3,6,19286,2.2728,5,0,5,0,0,4,1,batch_061119 10 3,3,competition
batch_061119,10,3,3,6,24201,2.67615,6,0,5,0,0,4,2,batch_061119 10 3,3,competition
batch_061119,10,3,3,6,16117,2.944766667,7,0,5,0,0,4,3,batch_061119 10 3,3,competition
batch_061119,10,2,4,3,58616,3.029016667,2,0,5,1,0,4,3,batch_061119 10 2,2,competition
batch_061119,10,1,2,2,58531,3.062633333,5,0,6,1,0,4,3,batch_061119 10 1,1,competition
batch_061119,10,3,3,6,18141,3.247116667,8,0,6,1,0,4,4,batch_061119 10 3,3,competition
batch_061119,10,1,2,2,25267,3.48375,6,0,7,1,0,4,4,batch_061119 10 1,1,competition
batch_061119,10,3,3,6,25281,3.668466667,9,0,7,1,0,4,5,batch_061119 10 3,3,competition
batch_061119,10,1,2,2,17268,3.77155,7,0,8,1,0,4,5,batch_061119 10 1,1,competition
batch_061119,10,3,5,1,22315,4.362166667,10,1,8,1,0,4,5,batch_061119 10 3,3,competition
batch_061119,10,3,5,1,9219,4.515816667,11,2,8,1,0,4,5,batch_061119 10 3,3,competition
batch_061119,10,2,4,3,92226,4.566116667,3,2,8,2,0,4,5,batch_061119 10 2,2,competition
batch_061119,10,1,6,4,25476,4.817766667,8,2,8,2,1,4,5,batch_061119 10 1,1,competition
batch_061119,10,3,5,1,23146,4.901583333,12,3,8,2,1,4,5,batch_061119 10 3,3,competition
batch_061119,10,1,6,4,15102,5.069466667,9,3,8,2,2,4,5,batch_061119 10 1,1,competition
batch_061119,10,3,5,1,16162,5.17095,13,4,8,2,2,4,5,batch_061119 10 3,3,competition
batch_061119,10,1,6,4,17231,5.35665,10,4,8,2,3,4,5,batch_061119 10 1,1,competition
batch_061119,10,3,5,1,13166,5.390383333,14,5,8,2,3,4,5,batch_061119 10 3,3,competition
batch_061119,10,1,6,4,17488,5.648116667,11,5,8,2,4,4,5,batch_061119 10 1,1,competition
batch_061119,10,1,6,4,22420,6.021783333,12,5,8,2,5,4,5,batch_061119 10 1,1,competition
batch_061119,10,2,4,3,43039,6.325966667,4,5,8,3,5,4,5,batch_061119 10 2,2,competition
batch_061119,10,3,6,4,27468,6.35985,15,5,8,3,6,4,5,batch_061119 10 3,3,competition
batch_061119,10,3,6,4,12188,6.562983333,16,5,8,3,7,4,5,batch_061119 10 3,3,competition
batch_061119,10,1,6,4,40535,6.697366667,13,5,8,3,8,4,5,batch_061119 10 1,1,competition
batch_061119,10,3,6,4,15132,6.815183333,17,5,8,3,9,4,5,batch_061119 10 3,3,competition
batch_061119,10,1,6,4,15149,6.94985,14,5,8,3,10,4,5,batch_061119 10 1,1,competition
batch_061119,10,2,4,3,52592,7.2025,5,5,8,4,10,4,5,batch_061119 10 2,2,competition
batch_061119,10,1,6,4,16171,7.219366667,15,5,8,4,11,4,5,batch_061119 10 1,1,competition
batch_061119,10,3,6,4,44512,7.55705,18,5,8,4,12,4,5,batch_061119 10 3,3,competition
batch_061119,10,2,4,3,32390,7.742333333,6,5,8,5,12,4,5,batch_061119 10 2,2,competition
batch_061119,10,3,6,4,28578,8.03335,19,5,8,5,13,4,5,batch_061119 10 3,3,competition
batch_061119,11,2,2,3,35409,0.803733333,1,0,0,1,0,0,0,batch_061119 11 2,5,competition
batch_061119,11,1,4,6,35273,1.22255,1,0,0,1,0,0,1,batch_061119 11 1,4,competition
batch_061119,11,2,2,3,26135,1.239316667,2,0,0,2,0,0,1,batch_061119 11 2,5,competition
batch_061119,11,3,3,4,48389,1.357283333,1,0,0,2,1,0,1,batch_061119 11 3,6,competition
batch_061119,11,3,3,4,7043,1.474666667,2,0,0,2,2,0,1,batch_061119 11 3,6,competition
batch_061119,11,1,4,6,18149,1.525033333,2,0,0,2,2,0,2,batch_061119 11 1,4,competition
batch_061119,11,2,2,3,19154,1.55855,3,0,0,3,2,0,2,batch_061119 11 2,5,competition
batch_061119,11,3,3,4,8059,1.608983333,3,0,0,3,3,0,2,batch_061119 11 3,6,competition
batch_061119,11,1,4,6,10068,1.692833333,3,0,0,3,3,0,3,batch_061119 11 1,4,competition
batch_061119,11,3,3,4,13140,1.827983333,4,0,0,3,4,0,3,batch_061119 11 3,6,competition
batch_061119,11,2,2,3,18200,1.861883333,4,0,0,4,4,0,3,batch_061119 11 2,5,competition
batch_061119,11,3,5,1,11148,2.21435,5,1,0,4,4,0,3,batch_061119 11 3,6,competition
batch_061119,11,2,2,3,33274,2.41645,5,1,0,5,4,0,3,batch_061119 11 2,5,competition
batch_061119,11,3,6,2,24268,3.055483333,6,1,1,5,4,0,3,batch_061119 11 3,6,competition
batch_061119,11,2,2,3,41406,3.10655,6,1,1,6,4,0,3,batch_061119 11 2,5,competition
batch_061119,11,1,6,2,30334.5,3.291083333,4,1,2,6,4,0,3,batch_061119 11 1,4,competition
batch_061119,11,3,6,2,16151,3.324666667,7,1,3,6,4,0,3,batch_061119 11 3,6,competition
batch_061119,11,3,6,2,10324,3.496733333,8,1,4,6,4,0,3,batch_061119 11 3,6,competition
batch_061119,11,1,6,2,15392,3.547616667,5,1,5,6,4,0,3,batch_061119 11 1,4,competition
batch_061119,11,3,6,2,16188,3.766533333,9,1,6,6,4,0,3,batch_061119 11 3,6,competition
batch_061119,11,3,6,2,7046,3.883966667,10,1,7,6,4,0,3,batch_061119 11 3,6,competition
batch_061119,11,3,6,2,7064,4.0017,11,1,8,6,4,0,3,batch_061119 11 3,6,competition
batch_061119,11,3,6,2,8216,4.138633333,12,1,9,6,4,0,3,batch_061119 11 3,6,competition
batch_061119,11,1,6,2,45533,4.3065,6,1,10,6,4,0,3,batch_061119 11 1,4,competition
batch_061119,11,2,4,6,47664,4.3568,7,1,10,6,4,0,4,batch_061119 11 2,5,competition
batch_061119,11,3,6,2,40295,4.810216667,13,1,11,6,4,0,4,batch_061119 11 3,6,competition
batch_061119,11,1,1,5,21908,5.440383333,7,1,11,6,4,1,4,batch_061119 11 1,4,competition
batch_061119,11,3,3,4,26948,5.711933333,14,1,11,6,5,1,4,batch_061119 11 3,6,competition
batch_061119,11,2,1,5,23970,5.728766667,8,1,11,6,5,2,4,batch_061119 11 2,5,competition
batch_061119,11,1,1,5,30495,5.948633333,8,1,11,6,5,3,4,batch_061119 11 1,4,competition
batch_061119,11,3,3,4,16221,5.982283333,15,1,11,6,6,3,4,batch_061119 11 3,6,competition
batch_061119,11,2,1,5,16220,5.9991,9,1,11,6,6,4,4,batch_061119 11 2,5,competition
batch_061119,11,2,1,5,18249,6.30325,10,1,11,6,6,5,4,batch_061119 11 2,5,competition
batch_061119,11,2,1,5,33314,6.858483333,11,1,11,6,6,6,4,batch_061119 11 2,5,competition
batch_061119,11,3,2,3,26359,7.078316667,16,1,11,7,6,6,4,batch_061119 11 3,6,competition
batch_061119,11,1,5,1,35964,7.75765,9,2,11,7,6,6,4,batch_061119 11 1,4,competition
batch_061119,11,3,1,5,23809,7.8448,17,2,11,7,6,7,4,batch_061119 11 3,6,competition
batch_061119,11,3,1,5,4040,7.912133333,18,2,11,7,6,8,4,batch_061119 11 3,6,competition
batch_061119,11,2,5,1,40167,7.979316667,12,3,11,7,6,8,4,batch_061119 11 2,5,competition
batch_061119,11,3,1,5,7051,8.02965,19,3,11,7,6,9,4,batch_061119 11 3,6,competition
batch_061119,11,1,5,1,18331,8.063166667,10,4,11,7,6,9,4,batch_061119 11 1,4,competition
batch_061119,11,3,1,5,4020,8.09665,20,4,11,7,6,10,4,batch_061119 11 3,6,competition
batch_061119,11,3,1,5,15089,8.348133333,21,4,11,7,6,11,4,batch_061119 11 3,6,competition
batch_061119,11,3,1,5,19115,8.666716667,22,4,11,7,6,12,4,batch_061119 11 3,6,competition
batch_061119,11,3,1,5,15077,8.918,23,4,11,7,6,13,4,batch_061119 11 3,6,competition
batch_061119,11,3,1,5,13202,9.138033333,24,4,11,7,6,14,4,batch_061119 11 3,6,competition
batch_061119,12,1,2,3,18152,0.50305,1,0,0,1,0,0,0,batch_061119 12 1,7,competition
batch_061119,12,1,2,3,8043,0.6371,2,0,0,2,0,0,0,batch_061119 12 1,7,competition
batch_061119,12,1,2,3,9086,0.788533333,3,0,0,3,0,0,0,batch_061119 12 1,7,competition
batch_061119,12,1,2,3,15097,1.04015,4,0,0,4,0,0,0,batch_061119 12 1,7,competition
batch_061119,12,1,2,3,11091,1.225,5,0,0,5,0,0,0,batch_061119 12 1,7,competition
batch_061119,12,3,1,1,74583,1.360233333,1,1,0,5,0,0,0,batch_061119 12 3,9,competition
batch_061119,12,1,2,3,12150,1.4275,6,1,0,6,0,0,0,batch_061119 12 1,7,competition
batch_061119,12,2,6,4,37521,1.729416667,1,1,0,6,1,0,0,batch_061119 12 2,8,competition
batch_061119,12,1,3,5,16191,1.914783333,7,1,0,6,1,1,0,batch_061119 12 1,7,competition
batch_061119,12,1,3,5,4046,1.982216667,8,1,0,6,1,2,0,batch_061119 12 1,7,competition
batch_061119,12,1,3,5,4022,2.04925,9,1,0,6,1,3,0,batch_061119 12 1,7,competition
batch_061119,12,1,3,5,6037,2.149866667,10,1,0,6,1,4,0,batch_061119 12 1,7,competition
batch_061119,12,1,3,5,4047,2.217316667,11,1,0,6,1,5,0,batch_061119 12 1,7,competition
batch_061119,12,2,6,4,31289,2.2509,2,1,0,6,2,5,0,batch_061119 12 2,8,competition
batch_061119,12,1,3,5,7051,2.334833333,12,1,0,6,2,6,0,batch_061119 12 1,7,competition
batch_061119,12,1,3,5,7063,2.45255,13,1,0,6,2,7,0,batch_061119 12 1,7,competition
batch_061119,12,1,3,5,7082,2.570583333,14,1,0,6,2,8,0,batch_061119 12 1,7,competition
batch_061119,12,2,6,4,30302,2.755933333,3,1,0,6,3,8,0,batch_061119 12 2,8,competition
batch_061119,12,1,3,5,13130,2.789416667,15,1,0,6,3,9,0,batch_061119 12 1,7,competition
batch_061119,12,1,3,5,12340,2.995083333,16,1,0,6,3,10,0,batch_061119 12 1,7,competition
batch_061119,12,1,3,5,9119,3.147066667,17,1,0,6,3,11,0,batch_061119 12 1,7,competition
batch_061119,12,1,3,5,8073,3.281616667,18,1,0,6,3,12,0,batch_061119 12 1,7,competition
batch_061119,12,3,2,3,48766,3.3823,2,1,0,7,3,12,0,batch_061119 12 3,9,competition
batch_061119,12,1,3,5,14112,3.516816667,19,1,0,7,3,13,0,batch_061119 12 1,7,competition
batch_061119,12,2,6,4,67964,3.888666667,4,1,0,7,4,13,0,batch_061119 12 2,8,competition
batch_061119,12,1,4,2,30269,4.1737,20,1,1,7,4,13,0,batch_061119 12 1,7,competition
batch_061119,12,1,4,2,7074,4.2916,21,1,2,7,4,13,0,batch_061119 12 1,7,competition
batch_061119,12,2,6,4,27226,4.342433333,5,1,2,7,5,13,0,batch_061119 12 2,8,competition
batch_061119,12,1,4,2,18229,4.595416667,22,1,3,7,5,13,0,batch_061119 12 1,7,competition
batch_061119,12,1,4,2,6083,4.6968,23,1,4,7,5,13,0,batch_061119 12 1,7,competition
batch_061119,12,1,4,2,10444,4.870866667,24,1,5,7,5,13,0,batch_061119 12 1,7,competition
batch_061119,12,2,6,4,35777,4.938716667,6,1,5,7,6,13,0,batch_061119 12 2,8,competition
batch_061119,12,1,4,2,11201,5.05755,25,1,6,7,6,13,0,batch_061119 12 1,7,competition
batch_061119,12,1,4,2,15287,5.312333333,26,1,7,7,6,13,0,batch_061119 12 1,7,competition
batch_061119,12,2,6,4,25450,5.362883333,7,1,7,7,7,13,0,batch_061119 12 2,8,competition
batch_061119,12,1,5,6,11216,5.8016,27,1,7,7,7,13,1,batch_061119 12 1,7,competition
batch_061119,12,2,6,4,33378,5.919183333,8,1,7,7,8,13,1,batch_061119 12 2,8,competition
batch_061119,12,1,5,6,11104,5.986666667,28,1,7,7,8,13,2,batch_061119 12 1,7,competition
batch_061119,12,1,5,6,12117,6.188616667,29,1,7,7,8,13,3,batch_061119 12 1,7,competition
batch_061119,13,1,1,2,27220,0.570466667,1,0,1,0,0,0,0,batch_061119 13 1,10,competition
batch_061119,13,2,2,1,22227,0.6711,1,1,1,0,0,0,0,batch_061119 13 2,11,competition
batch_061119,13,1,1,2,15106,0.822233333,2,1,2,0,0,0,0,batch_061119 13 1,10,competition
batch_061119,13,2,2,1,11091,0.85595,2,2,2,0,0,0,0,batch_061119 13 2,11,competition
batch_061119,13,1,1,2,12160,1.0249,3,2,3,0,0,0,0,batch_061119 13 1,10,competition
batch_061119,13,3,1,2,58518,1.0921,1,2,4,0,0,0,0,batch_061119 13 3,12,competition
batch_061119,13,2,2,1,16177,1.125566667,3,3,4,0,0,0,0,batch_061119 13 2,11,competition
batch_061119,13,2,2,1,16102,1.393933333,4,4,4,0,0,0,0,batch_061119 13 2,11,competition
batch_061119,13,2,2,1,12149,1.596416667,5,5,4,0,0,0,0,batch_061119 13 2,11,competition
batch_061119,13,3,1,2,34281,1.66345,2,5,5,0,0,0,0,batch_061119 13 3,12,competition
batch_061119,13,2,2,1,13097,1.8147,6,6,5,0,0,0,0,batch_061119 13 2,11,competition
batch_061119,13,1,3,6,22295,1.848333333,4,6,5,0,0,0,1,batch_061119 13 1,10,competition
batch_061119,13,3,1,2,16128,1.93225,3,6,6,0,0,0,1,batch_061119 13 3,12,competition
batch_061119,13,2,2,1,22205,2.184783333,7,7,6,0,0,0,1,batch_061119 13 2,11,competition
batch_061119,13,1,3,6,21198,2.201633333,5,7,6,0,0,0,2,batch_061119 13 1,10,competition
batch_061119,13,1,3,6,16173,2.471183333,6,7,6,0,0,0,3,batch_061119 13 1,10,competition
batch_061119,13,2,2,1,18214,2.48835,8,8,6,0,0,0,3,batch_061119 13 2,11,competition
batch_061119,13,2,2,1,9276,2.64295,9,9,6,0,0,0,3,batch_061119 13 2,11,competition
batch_061119,13,1,3,6,13385,2.694266667,7,9,6,0,0,0,4,batch_061119 13 1,10,competition
batch_061119,13,2,2,1,12154,2.845516667,10,10,6,0,0,0,4,batch_061119 13 2,11,competition
batch_061119,13,3,4,4,33763,2.845516667,4,10,6,0,1,0,4,batch_061119 13 3,12,competition
batch_061119,13,3,4,4,13099,3.063833333,5,10,6,0,2,0,4,batch_061119 13 3,12,competition
batch_061119,13,3,4,4,19295,3.385416667,6,10,6,0,3,0,4,batch_061119 13 3,12,competition
batch_061119,13,3,4,4,14088,3.620216667,7,10,6,0,4,0,4,batch_061119 13 3,12,competition
batch_061119,13,2,3,6,17143,3.636983333,11,10,6,0,4,0,5,batch_061119 13 2,11,competition
batch_061119,13,3,4,4,5028,3.704016667,8,10,6,0,5,0,5,batch_061119 13 3,12,competition
batch_061119,13,1,5,3,50592,3.771133333,8,10,6,1,5,0,5,batch_061119 13 1,10,competition
batch_061119,13,2,3,6,15119,3.888966667,12,10,6,1,5,0,6,batch_061119 13 2,11,competition
batch_061119,13,3,4,4,12108,3.905816667,9,10,6,1,6,0,6,batch_061119 13 3,12,competition
batch_061119,13,2,3,6,7112,4.0075,13,10,6,1,6,0,7,batch_061119 13 2,11,competition
batch_061119,13,1,5,3,16201,4.04115,9,10,6,2,6,0,7,batch_061119 13 1,10,competition
batch_061119,13,3,4,4,12160,4.108483333,10,10,6,2,7,0,7,batch_061119 13 3,12,competition
batch_061119,13,2,3,6,14148,4.2433,14,10,6,2,7,0,8,batch_061119 13 2,11,competition
batch_061119,13,1,5,3,13151,4.260333333,10,10,6,3,7,0,8,batch_061119 13 1,10,competition
batch_061119,13,2,3,6,9232,4.397166667,15,10,6,3,7,0,9,batch_061119 13 2,11,competition
batch_061119,13,1,5,3,16537,4.53595,11,10,6,4,7,0,9,batch_061119 13 1,10,competition
batch_061119,13,2,3,6,8327,4.53595,16,10,6,4,7,0,10,batch_061119 13 2,11,competition
batch_061119,13,2,3,6,9175,4.688866667,17,10,6,4,7,0,11,batch_061119 13 2,11,competition
batch_061119,13,1,5,3,51784,5.399016667,12,10,6,5,7,0,11,batch_061119 13 1,10,competition
batch_061119,13,1,5,3,17158,5.684983333,13,10,6,6,7,0,11,batch_061119 13 1,10,competition
batch_061119,13,1,5,3,5051,5.769166667,14,10,6,7,7,0,11,batch_061119 13 1,10,competition
batch_061119,13,3,6,5,102790,6.19085,11,10,6,7,7,1,11,batch_061119 13 3,12,competition
batch_061119,13,3,6,5,15162,6.44355,12,10,6,7,7,2,11,batch_061119 13 3,12,competition
batch_061119,13,3,6,5,14371,6.683066667,13,10,6,7,7,3,11,batch_061119 13 3,12,competition
batch_061119,13,3,6,5,15444,6.940466667,14,10,6,7,7,4,11,batch_061119 13 3,12,competition
batch_061119,13,3,6,5,5053,7.024683333,15,10,6,7,7,5,11,batch_061119 13 3,12,competition
batch_061119,13,1,6,5,37840,7.2427,15,10,6,7,7,6,11,batch_061119 13 1,10,competition
batch_061119,13,3,6,5,13081,7.2427,16,10,6,7,7,7,11,batch_061119 13 3,12,competition
batch_061119,13,3,6,5,13078,7.460666667,17,10,6,7,7,8,11,batch_061119 13 3,12,competition
batch_061119,13,1,6,5,15090,7.4942,16,10,6,7,7,9,11,batch_061119 13 1,10,competition
batch_061119,13,3,6,5,12067,7.661783333,18,10,6,7,7,10,11,batch_061119 13 3,12,competition
batch_061119,13,3,6,5,12078,7.863083333,19,10,6,7,7,11,11,batch_061119 13 3,12,competition
batch_061119,13,1,6,5,34234,8.064766667,17,10,6,7,7,12,11,batch_061119 13 1,10,competition
batch_061119,13,2,1,2,182342,8.351233333,18,10,7,7,7,12,11,batch_061119 13 2,11,competition
batch_061119,13,2,1,2,10091,8.519416667,19,10,8,7,7,12,11,batch_061119 13 2,11,competition
batch_061119,13,2,1,2,11082,8.704116667,20,10,9,7,7,12,11,batch_061119 13 2,11,competition
batch_061119,13,2,1,2,9070,8.855283333,21,10,10,7,7,12,11,batch_061119 13 2,11,competition
batch_061119,13,2,1,2,17127,9.140733333,22,10,11,7,7,12,11,batch_061119 13 2,11,competition
batch_061119,13,1,5,3,21211,9.224866667,18,10,11,8,7,12,11,batch_061119 13 1,10,competition
batch_061119,13,3,1,2,48670,9.241616667,20,10,12,8,7,12,11,batch_061119 13 3,12,competition
batch_061119,13,2,1,2,17138,9.426366667,23,10,13,8,7,12,11,batch_061119 13 2,11,competition
batch_061119,13,3,1,2,14109,9.476766667,21,10,14,8,7,12,11,batch_061119 13 3,12,competition
batch_061119,13,1,5,3,22209,9.595016667,19,10,14,9,7,12,11,batch_061119 13 1,10,competition
batch_061119,13,2,1,2,19276,9.747633333,24,10,15,9,7,12,11,batch_061119 13 2,11,competition
batch_061119,14,1,1,2,42388,0.869966667,1,0,1,0,0,0,0,batch_061119 14 1,13,competition
batch_061119,14,1,1,2,14136,1.105566667,2,0,2,0,0,0,0,batch_061119 14 1,13,competition
batch_061119,14,2,2,1,27292,1.156183333,1,1,2,0,0,0,0,batch_061119 14 2,14,competition
batch_061119,14,1,1,2,19149,1.424716667,3,1,3,0,0,0,0,batch_061119 14 1,13,competition
batch_061119,14,3,4,3,25278,1.47535,1,1,3,1,0,0,0,batch_061119 14 3,15,competition
batch_061119,14,1,1,2,14115,1.659966667,4,1,4,1,0,0,0,batch_061119 14 1,13,competition
batch_061119,14,2,2,1,32238,1.693483333,2,2,4,1,0,0,0,batch_061119 14 2,14,competition
batch_061119,14,3,4,3,32322,2.01405,2,2,4,2,0,0,0,batch_061119 14 3,15,competition
batch_061119,14,2,2,1,38646,2.337583333,3,3,4,2,0,0,0,batch_061119 14 2,14,competition
batch_061119,14,3,4,3,20449,2.354866667,3,3,4,3,0,0,0,batch_061119 14 3,15,competition
batch_061119,14,3,4,3,11090,2.5397,4,3,4,4,0,0,0,batch_061119 14 3,15,competition
batch_061119,14,3,4,3,10068,2.7075,5,3,4,5,0,0,0,batch_061119 14 3,15,competition
batch_061119,14,1,2,1,35618,2.758,5,4,4,5,0,0,0,batch_061119 14 1,13,competition
batch_061119,14,3,4,3,15278,2.962133333,6,4,4,6,0,0,0,batch_061119 14 3,15,competition
batch_061119,14,3,4,3,13089,3.180283333,7,4,4,7,0,0,0,batch_061119 14 3,15,competition
batch_061119,14,3,4,3,13075,3.3982,8,4,4,8,0,0,0,batch_061119 14 3,15,competition
batch_061119,14,2,3,4,17136,3.498916667,4,4,4,8,1,0,0,batch_061119 14 2,14,competition
batch_061119,14,3,4,3,12119,3.600183333,9,4,4,9,1,0,0,batch_061119 14 3,15,competition
batch_061119,14,3,4,3,11143,3.7859,10,4,4,10,1,0,0,batch_061119 14 3,15,competition
batch_061119,14,2,3,4,23288,3.88705,5,4,4,10,2,0,0,batch_061119 14 2,14,competition
batch_061119,14,1,6,6,29449,3.90385,6,4,4,10,2,0,1,batch_061119 14 1,13,competition
batch_061119,14,3,4,3,9112,3.937766667,11,4,4,11,2,0,1,batch_061119 14 3,15,competition
batch_061119,14,1,6,6,12442,4.111216667,7,4,4,11,2,0,2,batch_061119 14 1,13,competition
batch_061119,14,2,3,4,13450,4.111216667,6,4,4,11,3,0,2,batch_061119 14 2,14,competition
batch_061119,14,3,4,3,19626,4.264866667,12,4,4,12,3,0,2,batch_061119 14 3,15,competition
batch_061119,14,1,6,6,12263,4.3156,8,4,4,12,3,0,3,batch_061119 14 1,13,competition
batch_061119,14,1,6,6,9147,4.46805,9,4,4,12,3,0,4,batch_061119 14 1,13,competition
batch_061119,14,3,4,3,21358,4.620833333,13,4,4,13,3,0,4,batch_061119 14 3,15,competition
batch_061119,14,2,3,4,31587,4.637666667,7,4,4,13,4,0,4,batch_061119 14 2,14,competition
batch_061119,14,1,6,6,12196,4.671316667,10,4,4,13,4,0,5,batch_061119 14 1,13,competition
batch_061119,14,1,6,6,15161,4.924,11,4,4,13,4,0,6,batch_061119 14 1,13,competition
batch_061119,14,2,3,4,28346,5.1101,8,4,4,13,5,0,6,batch_061119 14 2,14,competition
batch_061119,14,2,3,4,20189,5.446583333,9,4,4,13,6,0,6,batch_061119 14 2,14,competition
batch_061119,14,3,5,5,40501,5.5813,14,4,4,13,6,1,6,batch_061119 14 3,15,competition
batch_061119,14,3,5,5,11111,5.766483333,15,4,4,13,6,2,6,batch_061119 14 3,15,competition
batch_061119,14,3,5,5,12156,5.969083333,16,4,4,13,6,3,6,batch_061119 14 3,15,competition
batch_061119,14,1,6,6,64752,6.0032,12,4,4,13,6,3,7,batch_061119 14 1,13,competition
batch_061119,14,3,5,5,9114,6.120983333,17,4,4,13,6,4,7,batch_061119 14 3,15,competition
batch_061119,14,1,6,6,13204,6.223266667,13,4,4,13,6,4,8,batch_061119 14 1,13,competition
batch_061119,14,3,5,5,8228,6.258116667,18,4,4,13,6,5,8,batch_061119 14 3,15,competition
batch_061119,14,3,5,5,15327,6.513566667,19,4,4,13,6,6,8,batch_061119 14 3,15,competition
batch_061119,14,2,1,2,31854,6.530633333,10,4,5,13,6,6,8,batch_061119 14 2,14,competition
batch_061119,14,3,5,5,13328,6.7357,20,4,5,13,6,7,8,batch_061119 14 3,15,competition
batch_061119,14,1,6,6,31753,6.752483333,14,4,5,13,6,7,9,batch_061119 14 1,13,competition
batch_061119,14,3,5,5,10059,6.90335,21,4,5,13,6,8,9,batch_061119 14 3,15,competition
batch_061119,14,3,5,5,8045,7.037433333,22,4,5,13,6,9,9,batch_061119 14 3,15,competition
batch_061119,14,1,5,5,22157,7.355966667,15,4,5,13,6,10,9,batch_061119 14 1,13,competition
batch_061119,14,3,5,5,19112,7.355966667,23,4,5,13,6,11,9,batch_061119 14 3,15,competition
